MangaName,MangaLink
kanakos-life-assassin,https://www.mangasaki.org/manga/kanakos-life-assassin
bewitching-demonic-beauty,https://www.mangasaki.org/manga/bewitching-demonic-beauty
hyakuen,https://www.mangasaki.org/manga/hyakuen
netoge-no-yome-wa-onnanoko-ja-nai-omotta,https://www.mangasaki.org/manga/netoge-no-yome-wa-onnanoko-ja-nai-omotta
blade-play,https://www.mangasaki.org/manga/blade-play
d-frag,https://www.mangasaki.org/manga/d-frag
death-sweeper,https://www.mangasaki.org/manga/death-sweeper
tensei-shitara-dragon-no-tamago-datta-saikyou-igai-mezasa-nee,https://www.mangasaki.org/manga/tensei-shitara-dragon-no-tamago-datta-saikyou-igai-mezasa-nee
yamase-wa-doko-e-itta,https://www.mangasaki.org/manga/yamase-wa-doko-e-itta
black-lagoon,https://www.mangasaki.org/manga/black-lagoon
houkago-love-age,https://www.mangasaki.org/manga/houkago-love-age
code-geass-lelouch-rebellion-re,https://www.mangasaki.org/manga/code-geass-lelouch-rebellion-re
soul-land-legend-gods-realm,https://www.mangasaki.org/manga/soul-land-legend-gods-realm
kichikujima,https://www.mangasaki.org/manga/kichikujima
prince-yobanaide,https://www.mangasaki.org/manga/prince-yobanaide
himegimi-no-tsukurikata,https://www.mangasaki.org/manga/himegimi-no-tsukurikata
cherry-tomato,https://www.mangasaki.org/manga/cherry-tomato
pink-rush,https://www.mangasaki.org/manga/pink-rush
treasured-sakura-tome,https://www.mangasaki.org/manga/treasured-sakura-tome
lady-rose-wants-be-commoner,https://www.mangasaki.org/manga/lady-rose-wants-be-commoner
shisei-yokobaba-ryo,https://www.mangasaki.org/manga/shisei-yokobaba-ryo
shuumatsu-nani-shitemasu-ka-isogashii-desu-ka-sukutte-moratte-ii-desu-ka,https://www.mangasaki.org/manga/shuumatsu-nani-shitemasu-ka-isogashii-desu-ka-sukutte-moratte-ii-desu-ka
kuro-no-souzou-shoukanshi-tenseisha-no-hangyaku,https://www.mangasaki.org/manga/kuro-no-souzou-shoukanshi-tenseisha-no-hangyaku
youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e,https://www.mangasaki.org/manga/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e
dragon-ball-gt,https://www.mangasaki.org/manga/dragon-ball-gt
christmas-shimasho,https://www.mangasaki.org/manga/christmas-shimasho
answer,https://www.mangasaki.org/manga/answer
mpd-psycho,https://www.mangasaki.org/manga/mpd-psycho
blue-giant,https://www.mangasaki.org/manga/blue-giant
claymore,https://www.mangasaki.org/manga/claymore
come-over-my-house-and-play,https://www.mangasaki.org/manga/come-over-my-house-and-play
sasaki-miyano,https://www.mangasaki.org/manga/sasaki-miyano
rakudai-kishi-no-eiyuutan,https://www.mangasaki.org/manga/rakudai-kishi-no-eiyuutan
hitokui-dungeon-e-youkoso-comic,https://www.mangasaki.org/manga/hitokui-dungeon-e-youkoso-comic
everlasting-god-sword,https://www.mangasaki.org/manga/everlasting-god-sword
ohimesama-no-yurikago,https://www.mangasaki.org/manga/ohimesama-no-yurikago
cut-angel-scythe,https://www.mangasaki.org/manga/cut-angel-scythe
otome-no-teikoku,https://www.mangasaki.org/manga/otome-no-teikoku
fatestay-night-heavens-feel,https://www.mangasaki.org/manga/fatestay-night-heavens-feel
rinshi-ekoda-chan,https://www.mangasaki.org/manga/rinshi-ekoda-chan
zingnize,https://www.mangasaki.org/manga/zingnize
echo-pun,https://www.mangasaki.org/manga/echo-pun
aola-star-parallel-universe,https://www.mangasaki.org/manga/aola-star-parallel-universe
otoyomegatari,https://www.mangasaki.org/manga/otoyomegatari
maou-gakuin-no-futekigousha,https://www.mangasaki.org/manga/maou-gakuin-no-futekigousha
melange,https://www.mangasaki.org/manga/melange
blazblue-variable-heart,https://www.mangasaki.org/manga/blazblue-variable-heart
oda-nobunaga-iu-nazo-no-shokugyo-ga-mahou-kenshi-yori-cheat-dattanode-oukoku-wo-tsukuru-koto,https://www.mangasaki.org/manga/oda-nobunaga-iu-nazo-no-shokugyo-ga-mahou-kenshi-yori-cheat-dattanode-oukoku-wo-tsukuru-koto
peach-boy-riverside,https://www.mangasaki.org/manga/peach-boy-riverside
chiyahoya-shite-yo,https://www.mangasaki.org/manga/chiyahoya-shite-yo
nyotaika-yankee-gakuen-%E2%98%86-ore-no-hajimete-nerawaretemasu,https://www.mangasaki.org/manga/nyotaika-yankee-gakuen-%E2%98%86-ore-no-hajimete-nerawaretemasu
oni-ga-deru-ka-ja-ga-deru-ka,https://www.mangasaki.org/manga/oni-ga-deru-ka-ja-ga-deru-ka
nozoki-ana,https://www.mangasaki.org/manga/nozoki-ana
girl-clouds,https://www.mangasaki.org/manga/girl-clouds
mens-life,https://www.mangasaki.org/manga/mens-life
navy-nats,https://www.mangasaki.org/manga/navy-nats
world-gaze-clips,https://www.mangasaki.org/manga/world-gaze-clips
tatoeba-last-dungeon-mae-no-mura-no-shounen-ga-joban-no-machi-de-kurasu-youna-monogatari,https://www.mangasaki.org/manga/tatoeba-last-dungeon-mae-no-mura-no-shounen-ga-joban-no-machi-de-kurasu-youna-monogatari
umi-no-yami-tsuki-no-kage,https://www.mangasaki.org/manga/umi-no-yami-tsuki-no-kage
isekai-shoukan-wa-nidome-desu,https://www.mangasaki.org/manga/isekai-shoukan-wa-nidome-desu
world-trigger,https://www.mangasaki.org/manga/world-trigger
tsukumogami-pompom,https://www.mangasaki.org/manga/tsukumogami-pompom
rakuen,https://www.mangasaki.org/manga/rakuen
remonster,https://www.mangasaki.org/manga/remonster
isekai-de-caf%C3%A9-o-kaiten-shimashita,https://www.mangasaki.org/manga/isekai-de-caf%C3%A9-o-kaiten-shimashita
hardcore-leveling-warrior,https://www.mangasaki.org/node/307322
grand-blue,https://www.mangasaki.org/manga/grand-blue
asadora,https://www.mangasaki.org/manga/asadora
tono-no-kanri-o-shite-miyou,https://www.mangasaki.org/manga/tono-no-kanri-o-shite-miyou
wangan-midnight,https://www.mangasaki.org/manga/wangan-midnight
aoki-hagane-no-arpeggio,https://www.mangasaki.org/manga/aoki-hagane-no-arpeggio
koisuru-yankee-girl,https://www.mangasaki.org/manga/koisuru-yankee-girl
super-dragon-ball-heroes-universe-mission,https://www.mangasaki.org/manga/super-dragon-ball-heroes-universe-mission
sorairo-koiiro,https://www.mangasaki.org/manga/sorairo-koiiro
candy-cigarettes,https://www.mangasaki.org/manga/candy-cigarettes
jaryuu-tensei,https://www.mangasaki.org/manga/jaryuu-tensei
tensei-kyuuketsuki-san-wa-ohirune-ga-shitai,https://www.mangasaki.org/manga/tensei-kyuuketsuki-san-wa-ohirune-ga-shitai
miss-kobayashis-dragon-maid-lucoa-my-xx,https://www.mangasaki.org/manga/miss-kobayashis-dragon-maid-lucoa-my-xx
aiki-s,https://www.mangasaki.org/manga/aiki-s
sadomi,https://www.mangasaki.org/manga/sadomi
amachin-wa-jishou-%E2%99%82,https://www.mangasaki.org/manga/amachin-wa-jishou-%E2%99%82
only-sense-online,https://www.mangasaki.org/manga/only-sense-online
jahy-sama-wa-kujikenai,https://www.mangasaki.org/manga/jahy-sama-wa-kujikenai
assassins-pride,https://www.mangasaki.org/manga/assassins-pride
moto-saikyou-no-kenshi-wa-isekai-mahou-ni-akogareru,https://www.mangasaki.org/manga/moto-saikyou-no-kenshi-wa-isekai-mahou-ni-akogareru
sayounara-ryuusei-konnichiwa-jinsei,https://www.mangasaki.org/manga/sayounara-ryuusei-konnichiwa-jinsei
shaman-king-super-star,https://www.mangasaki.org/manga/shaman-king-super-star
ion,https://www.mangasaki.org/manga/ion
nanatsu-no-taizai,https://www.mangasaki.org/manga/nanatsu-no-taizai
fist-seeker,https://www.mangasaki.org/manga/fist-seeker
ookami-heika-no-hanayome,https://www.mangasaki.org/manga/ookami-heika-no-hanayome
shinka-no-mi,https://www.mangasaki.org/manga/shinka-no-mi
aharen-san-wa-hakarenai,https://www.mangasaki.org/manga/aharen-san-wa-hakarenai
risou-no-himo-seikatsu,https://www.mangasaki.org/manga/risou-no-himo-seikatsu
killing-bites,https://www.mangasaki.org/manga/killing-bites
all-rounder-meguru,https://www.mangasaki.org/manga/all-rounder-meguru
boku-ni-hana-no-melancholy,https://www.mangasaki.org/manga/boku-ni-hana-no-melancholy
dice-cube-changes-everything,https://www.mangasaki.org/manga/dice-cube-changes-everything
black-june,https://www.mangasaki.org/manga/black-june
atom-beginning,https://www.mangasaki.org/manga/atom-beginning
saki,https://www.mangasaki.org/manga/saki
kuro-no-maou,https://www.mangasaki.org/manga/kuro-no-maou
renai-shikou-seitokai,https://www.mangasaki.org/manga/renai-shikou-seitokai
ballroom-e-youkoso,https://www.mangasaki.org/manga/ballroom-e-youkoso
uchi-no-hentai-maid-ni-osowareteru,https://www.mangasaki.org/manga/uchi-no-hentai-maid-ni-osowareteru
abandoned-empress,https://www.mangasaki.org/manga/abandoned-empress
nihonkoku-shoukan,https://www.mangasaki.org/manga/nihonkoku-shoukan
nidome-no-yuusha,https://www.mangasaki.org/manga/nidome-no-yuusha
gunnm-mars-chronicle,https://www.mangasaki.org/manga/gunnm-mars-chronicle
yasei-no-last-boss-ga-arawareta,https://www.mangasaki.org/manga/yasei-no-last-boss-ga-arawareta
souboutei-kowasu-beshi,https://www.mangasaki.org/manga/souboutei-kowasu-beshi
king-golf,https://www.mangasaki.org/manga/king-golf
baki-dou,https://www.mangasaki.org/manga/baki-dou
roujoteki-shoujo-hinata-chan,https://www.mangasaki.org/manga/roujoteki-shoujo-hinata-chan
maou-sama-no-machizukuri-saikyou-no-dungeon-wa-kindai-toshi,https://www.mangasaki.org/manga/maou-sama-no-machizukuri-saikyou-no-dungeon-wa-kindai-toshi
belial-sama-wa-shitennou-no-naka-demo-xx,https://www.mangasaki.org/manga/belial-sama-wa-shitennou-no-naka-demo-xx
ojiichan-shinanai,https://www.mangasaki.org/manga/ojiichan-shinanai
ore-no-ie-ga-maryoku-spot-datta-ken-%E2%80%93-sundeiru-dake-de-sekai-saikyou,https://www.mangasaki.org/manga/ore-no-ie-ga-maryoku-spot-datta-ken-%E2%80%93-sundeiru-dake-de-sekai-saikyou
tenohira-kaitaku-mura-de-isekai-kenkokuki-fueteku-yome-tachi-nonbiri-mujintou-life,https://www.mangasaki.org/manga/tenohira-kaitaku-mura-de-isekai-kenkokuki-fueteku-yome-tachi-nonbiri-mujintou-life
choujin-koukousei-tachi-wa-isekai-demo-yoyuu-de-ikinuku-you-desu,https://www.mangasaki.org/manga/choujin-koukousei-tachi-wa-isekai-demo-yoyuu-de-ikinuku-you-desu
noragami,https://www.mangasaki.org/manga/noragami
maken-no-daydreamer,https://www.mangasaki.org/manga/maken-no-daydreamer
yankee-wa-isekai-de-seirei-ni-aisaremasu,https://www.mangasaki.org/manga/yankee-wa-isekai-de-seirei-ni-aisaremasu
hantsu-x-trash,https://www.mangasaki.org/manga/hantsu-x-trash
sola,https://www.mangasaki.org/manga/sola
its-not-meguro-sans-first-time,https://www.mangasaki.org/manga/its-not-meguro-sans-first-time
goblin-slayer-gaiden-2-tsubanari-no-daikatana,https://www.mangasaki.org/manga/goblin-slayer-gaiden-2-tsubanari-no-daikatana
isekai-ni-tobasareta-ossan-wa-doko-e-iku,https://www.mangasaki.org/manga/isekai-ni-tobasareta-ossan-wa-doko-e-iku
futoku-no-guild,https://www.mangasaki.org/manga/futoku-no-guild
saving-80000-gold-coins-different-world-my-old-age,https://www.mangasaki.org/manga/saving-80000-gold-coins-different-world-my-old-age
chaotic-sword-god,https://www.mangasaki.org/manga/chaotic-sword-god
megami-no-sprinter,https://www.mangasaki.org/manga/megami-no-sprinter
boruto-naruto-next-generations,https://www.mangasaki.org/node/306043
hana-ni-arashi,https://www.mangasaki.org/manga/hana-ni-arashi
peony-pavilion,https://www.mangasaki.org/manga/peony-pavilion
raise-wa-tanin-ga-ii,https://www.mangasaki.org/manga/raise-wa-tanin-ga-ii
dungeon-ni-deai-o-motomeru-no-wa-machigatte-iru-darou-ka-gaiden-sword-oratoria,https://www.mangasaki.org/manga/dungeon-ni-deai-o-motomeru-no-wa-machigatte-iru-darou-ka-gaiden-sword-oratoria
daughter-albert-house-wishes-ruin,https://www.mangasaki.org/manga/daughter-albert-house-wishes-ruin
magika-no-kenshi-shoukan-maou,https://www.mangasaki.org/manga/magika-no-kenshi-shoukan-maou
im-loser,https://www.mangasaki.org/manga/im-loser
jishou-f-rank-no-oniisama-ga-game-de-hyouka-sareru-gakuen-no-chouten-ni-kunrin-suru-sou-desu,https://www.mangasaki.org/manga/jishou-f-rank-no-oniisama-ga-game-de-hyouka-sareru-gakuen-no-chouten-ni-kunrin-suru-sou-desu
shougakusei-ga-mama-demo-ii-desu-ka,https://www.mangasaki.org/manga/shougakusei-ga-mama-demo-ii-desu-ka
gofun-go-no-sekai,https://www.mangasaki.org/manga/gofun-go-no-sekai
boku-no-kanojo-ga-majime-sugiru-shojo-bitch-na-ken,https://www.mangasaki.org/manga/boku-no-kanojo-ga-majime-sugiru-shojo-bitch-na-ken
isekai-tensei-soudouki,https://www.mangasaki.org/manga/isekai-tensei-soudouki
grand-canyon,https://www.mangasaki.org/manga/grand-canyon
kakao-79,https://www.mangasaki.org/manga/kakao-79
so-i-married-anti-fan,https://www.mangasaki.org/manga/so-i-married-anti-fan
tama-kick,https://www.mangasaki.org/manga/tama-kick
himegoto-juukyuusai-no-seifuku,https://www.mangasaki.org/manga/himegoto-juukyuusai-no-seifuku
sword-empire,https://www.mangasaki.org/manga/sword-empire
tensei-shitara-slime-datta-ken,https://www.mangasaki.org/manga/tensei-shitara-slime-datta-ken
goblin-slayer-brand-new-day,https://www.mangasaki.org/manga/goblin-slayer-brand-new-day
tondemo-skill-de-isekai-hourou-meshi,https://www.mangasaki.org/manga/tondemo-skill-de-isekai-hourou-meshi
koi-uso,https://www.mangasaki.org/manga/koi-uso
plunderer,https://www.mangasaki.org/manga/plunderer
nozomanu-fushi-no-boukensha,https://www.mangasaki.org/manga/nozomanu-fushi-no-boukensha
yari-no-yuusha-no-yarinaoshi,https://www.mangasaki.org/manga/yari-no-yuusha-no-yarinaoshi
danberu-nan-kiro-moteru,https://www.mangasaki.org/manga/danberu-nan-kiro-moteru
ahiru-no-sora,https://www.mangasaki.org/manga/ahiru-no-sora
tsuiraku-jk-haijin-kyoushi,https://www.mangasaki.org/manga/tsuiraku-jk-haijin-kyoushi
3-gatsu-no-lion,https://www.mangasaki.org/manga/3-gatsu-no-lion
moto-sekai-ichii-subchara-ikusei-nikki-hai-player-isekai-wo-kouryakuchuu,https://www.mangasaki.org/manga/moto-sekai-ichii-subchara-ikusei-nikki-hai-player-isekai-wo-kouryakuchuu
dungeon-meshi,https://www.mangasaki.org/manga/dungeon-meshi
k-shuffle,https://www.mangasaki.org/manga/k-shuffle
sweet-home,https://www.mangasaki.org/manga/sweet-home
feng-ni-tian-xia,https://www.mangasaki.org/manga/feng-ni-tian-xia
dong-gun,https://www.mangasaki.org/manga/dong-gun
naze-boku-no-sekai-wo-daremo-oboeteinai-no-ka,https://www.mangasaki.org/manga/naze-boku-no-sekai-wo-daremo-oboeteinai-no-ka
lv999-no-murabito,https://www.mangasaki.org/manga/lv999-no-murabito
ultra-kaiju-humanization-project-galaxy-days,https://www.mangasaki.org/manga/ultra-kaiju-humanization-project-galaxy-days
fuufu-ijou-koibito-miman,https://www.mangasaki.org/manga/fuufu-ijou-koibito-miman
rikudou,https://www.mangasaki.org/manga/rikudou
boku-no-heya-ga-dungeon-no-kyuukeijo-ni-natteshimatta-ken,https://www.mangasaki.org/manga/boku-no-heya-ga-dungeon-no-kyuukeijo-ni-natteshimatta-ken
temple,https://www.mangasaki.org/manga/temple
gaishu-isshoku,https://www.mangasaki.org/manga/gaishu-isshoku
tian-xing-yi-shi,https://www.mangasaki.org/manga/tian-xing-yi-shi
aiura,https://www.mangasaki.org/manga/aiura
koroshi-ai,https://www.mangasaki.org/manga/koroshi-ai
gekkou-chou,https://www.mangasaki.org/manga/gekkou-chou
isekai-ojisan,https://www.mangasaki.org/manga/isekai-ojisan
gals,https://www.mangasaki.org/manga/gals
gintama,https://www.mangasaki.org/node/305498
murabito-tensei-saikyou-no-slow-life,https://www.mangasaki.org/manga/murabito-tensei-saikyou-no-slow-life
knight-run,https://www.mangasaki.org/manga/knight-run
kusuriya-no-hitorigoto,https://www.mangasaki.org/manga/kusuriya-no-hitorigoto
baby-steps,https://www.mangasaki.org/manga/baby-steps
isekai-meikyuu-de-harem-o,https://www.mangasaki.org/manga/isekai-meikyuu-de-harem-o
detective-conan,https://www.mangasaki.org/manga/detective-conan
kinnikuman,https://www.mangasaki.org/manga/kinnikuman
class-ga-isekai-shoukan-sareta-naka-ore-dake-nokotta-n-desu-ga,https://www.mangasaki.org/manga/class-ga-isekai-shoukan-sareta-naka-ore-dake-nokotta-n-desu-ga
watashi-ni-tenshi-ga-maiorita,https://www.mangasaki.org/manga/watashi-ni-tenshi-ga-maiorita
radiant,https://www.mangasaki.org/manga/radiant
eleceed,https://www.mangasaki.org/manga/eleceed
isekai-nonbiri-nouka,https://www.mangasaki.org/manga/isekai-nonbiri-nouka
genjitsushugisha-no-oukokukaizouki,https://www.mangasaki.org/manga/genjitsushugisha-no-oukokukaizouki
kujibiki-tokushou-musou-harem-ken,https://www.mangasaki.org/manga/kujibiki-tokushou-musou-harem-ken
dragon-ball-sd,https://www.mangasaki.org/manga/dragon-ball-sd
lady-baby,https://www.mangasaki.org/manga/lady-baby
asmodeus-wa-akiramenai,https://www.mangasaki.org/manga/asmodeus-wa-akiramenai
deserted-place,https://www.mangasaki.org/manga/deserted-place
martial-legacy,https://www.mangasaki.org/manga/martial-legacy
youjo-senki,https://www.mangasaki.org/manga/youjo-senki
qin-si,https://www.mangasaki.org/manga/qin-si
boyfriend-beta-side-comics,https://www.mangasaki.org/manga/boyfriend-beta-side-comics
blue-lock-manga,https://www.mangasaki.org/manga/blue-lock-manga
hajime-no-ippo,https://www.mangasaki.org/manga/hajime-no-ippo
hachinan-tte-sore-wa-nai-deshou,https://www.mangasaki.org/manga/hachinan-tte-sore-wa-nai-deshou
gaikotsu-kishi-sama-tadaima-isekai-e-odekake-chuu,https://www.mangasaki.org/manga/gaikotsu-kishi-sama-tadaima-isekai-e-odekake-chuu
blue-period,https://www.mangasaki.org/manga/blue-period
raid,https://www.mangasaki.org/manga/raid
spy-x-family,https://www.mangasaki.org/manga/spy-x-family
tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito,https://www.mangasaki.org/manga/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito
boy-all-girls-school,https://www.mangasaki.org/manga/boy-all-girls-school
sidooh,https://www.mangasaki.org/manga/sidooh
koneko-hiroimashita,https://www.mangasaki.org/manga/koneko-hiroimashita
revival-man,https://www.mangasaki.org/manga/revival-man
kemono-jihen,https://www.mangasaki.org/manga/kemono-jihen
kono-bijutsubu-ni-wa-mondai-ga-aru,https://www.mangasaki.org/manga/kono-bijutsubu-ni-wa-mondai-ga-aru
cheat-kusushi-no-slow-life-isekai-ni-tsukurou-drugstore,https://www.mangasaki.org/manga/cheat-kusushi-no-slow-life-isekai-ni-tsukurou-drugstore
captain-tsubasa-rising-sun,https://www.mangasaki.org/manga/captain-tsubasa-rising-sun
1-nen-gumi-no-monster,https://www.mangasaki.org/manga/1-nen-gumi-no-monster
rainbow,https://www.mangasaki.org/manga/rainbow
lost-man,https://www.mangasaki.org/manga/lost-man
himekishi-ga-classmate,https://www.mangasaki.org/manga/himekishi-ga-classmate
neko-no-otera-no-chion-san,https://www.mangasaki.org/manga/neko-no-otera-no-chion-san
gleipnir,https://www.mangasaki.org/manga/gleipnir
musuko-ga-kawaikute-shikataganai-mazoku-no-hahaoya,https://www.mangasaki.org/manga/musuko-ga-kawaikute-shikataganai-mazoku-no-hahaoya
ojou-banken-kun,https://www.mangasaki.org/manga/ojou-banken-kun
henkyou-no-roukishi-bard-loen,https://www.mangasaki.org/manga/henkyou-no-roukishi-bard-loen
dead-dead-demons-dededededestruction,https://www.mangasaki.org/manga/dead-dead-demons-dededededestruction
gekkan-shoujo-nozaki-kun,https://www.mangasaki.org/manga/gekkan-shoujo-nozaki-kun
maou-ni-natta-node-dungeon-tsukutte-jingai-musume-honobono-suru,https://www.mangasaki.org/manga/maou-ni-natta-node-dungeon-tsukutte-jingai-musume-honobono-suru
uq-holder,https://www.mangasaki.org/manga/uq-holder
journey-west,https://www.mangasaki.org/manga/journey-west
blades-guardians,https://www.mangasaki.org/manga/blades-guardians
